user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,angle,latency,valid
15,AT004,9,2,left,ID015,left,towards,-6,6,2976,True
15,AT004,10,1,left,ID017,left,towards,-11,11,3919,True
15,AT004,11,0,left,ID015,right,away,-6,6,5727,True
15,AT004,12,2,right,ID015,right,towards,5,5,3951,True
15,AT004,13,1,left,ID017,right,away,-11,11,3231,True
15,AT004,14,0,right,ID015,left,away,3,3,2880,False
15,AT004,15,3,right,ID015,left,away,8,8,2015,True
15,AT004,16,1,right,ID017,right,towards,8,8,2032,True
15,AT004,17,0,right,ID017,left,away,4,4,1759,True
15,AT004,18,3,right,ID015,right,towards,8,8,2448,True
15,AT004,19,2,left,ID017,left,towards,-4,4,1790,True
15,AT004,20,2,right,ID017,right,towards,3,3,2111,False
15,AT004,21,0,right,ID015,right,towards,5,5,1919,True
15,AT004,22,0,left,ID017,left,towards,-5,5,2015,True
15,AT004,23,3,left,ID015,right,away,-7,7,3823,True
15,AT004,24,1,right,ID015,left,away,7,7,3167,True
15,AT004,25,0,left,ID017,right,away,-4,4,1839,True
15,AT004,26,1,right,ID015,right,towards,7,7,2254,True
15,AT004,27,3,left,ID015,left,towards,-7,7,2593,True
15,AT004,28,2,left,ID015,right,away,-6,6,2415,True
15,AT004,29,2,right,ID015,left,away,6,6,1807,True
15,AT004,30,3,right,ID017,right,towards,6,6,2799,True
15,AT004,31,2,left,ID017,right,away,-5,5,2400,True
16,AT004,0,0,right,ID015,left,away,29,29,118238,True
16,AT004,1,0,left,ID015,right,away,-28,28,2729,True
16,AT004,2,2,right,ID017,left,away,28,28,4173,True
16,AT004,3,1,left,ID017,right,away,-41,41,3080,False
16,AT004,4,3,right,ID017,right,towards,46,46,3487,False
16,AT004,5,3,right,ID015,left,away,47,47,3192,False
16,AT004,6,0,right,ID017,right,towards,33,33,3423,True
16,AT004,7,1,left,ID017,left,towards,-28,28,2632,True
16,AT004,8,1,right,ID015,right,towards,35,35,2775,True
16,AT004,9,3,left,ID017,right,away,-45,45,2720,False
16,AT004,10,1,left,ID015,right,away,-53,53,3543,False
16,AT004,11,0,left,ID017,right,away,-29,29,2993,True
16,AT004,12,3,right,ID015,right,towards,45,45,2792,False
16,AT004,13,2,left,ID015,right,away,-38,38,2592,True
16,AT004,14,2,left,ID017,right,away,-42,42,3063,False
16,AT004,15,3,right,ID017,left,away,46,46,3096,False
16,AT004,16,0,right,ID015,right,towards,21,21,2249,True
16,AT004,17,2,left,ID017,left,towards,-30,30,2768,True
16,AT004,18,1,right,ID015,left,away,29,29,2512,True
16,AT004,19,0,right,ID017,left,away,22,22,2296,True
16,AT004,20,2,left,ID015,left,towards,-35,35,2416,True
16,AT004,21,2,right,ID017,right,towards,33,33,2583,True
16,AT004,22,3,left,ID015,right,away,-56,56,3241,False
16,AT004,23,0,left,ID015,left,towards,-33,33,2576,True
16,AT004,24,1,left,ID015,left,towards,-47,47,3135,False
16,AT004,25,3,left,ID015,left,towards,-57,57,3152,False
16,AT004,26,1,right,ID017,left,away,38,38,2511,True
16,AT004,27,3,left,ID017,left,towards,-58,58,3376,False
16,AT004,28,0,left,ID017,left,towards,-30,30,2295,True
16,AT004,29,1,right,ID017,right,towards,31,31,2104,True
16,AT004,30,2,right,ID015,left,away,-37,-37,2257,True
16,AT004,31,2,right,ID015,right,towards,31,31,2469,True
17,AT004,0,0,left,ID015,left,towards,-13,13,89908,True
17,AT004,1,3,right,ID015,left,away,14,14,9691,True
17,AT004,2,1,right,ID015,right,towards,17,17,12772,True
17,AT004,3,1,right,ID017,right,towards,23,23,8098,True
17,AT004,4,3,left,ID015,right,away,-14,14,6482,True
17,AT004,5,2,left,ID017,left,towards,-16,16,6034,True
17,AT004,6,3,right,ID015,right,towards,16,16,5748,True
17,AT004,7,1,left,ID015,left,towards,-16,16,4095,True
17,AT004,8,2,right,ID017,left,away,17,17,4323,True
17,AT004,9,0,left,ID015,right,away,-13,13,6108,True
17,AT004,10,0,right,ID017,left,away,14,14,3441,True
17,AT004,11,1,left,ID015,right,away,-13,13,2864,True
17,AT004,12,3,right,ID017,right,towards,13,13,2704,True
17,AT004,13,2,right,ID017,right,towards,16,16,3534,True
17,AT004,14,0,right,ID015,left,away,18,18,4050,True
17,AT004,15,3,right,ID017,left,away,16,16,3913,True
17,AT004,16,2,left,ID015,right,away,-17,17,2725,True
17,AT004,17,0,right,ID015,right,towards,16,16,5413,True
17,AT004,18,2,left,ID015,left,towards,-13,13,2808,True
17,AT004,19,2,right,ID015,left,away,18,18,2472,True
17,AT004,20,1,left,ID017,left,towards,-17,17,2516,True
17,AT004,21,1,left,ID017,right,away,-16,16,2485,True
17,AT004,22,2,right,ID015,right,towards,13,13,3445,True
17,AT004,23,3,left,ID017,right,away,-13,13,2794,True
17,AT004,24,1,right,ID017,left,away,11,11,2131,True
17,AT004,25,2,left,ID017,right,away,-13,13,4355,True
17,AT004,26,3,left,ID015,left,towards,-16,16,2627,True
17,AT004,27,0,left,ID017,left,towards,-15,15,2415,True
17,AT004,28,3,left,ID017,left,towards,-12,12,2515,True
17,AT004,29,0,left,ID017,right,away,-8,8,4919,True
17,AT004,30,0,right,ID017,right,towards,14,14,2942,True
17,AT004,31,1,right,ID015,left,away,15,15,2568,True
18,AT004,0,2,left,ID017,left,towards,0,0,162122,False
18,AT004,1,2,left,ID017,right,away,-3,3,15169,False
18,AT004,2,0,left,ID017,left,towards,-3,3,6225,False
18,AT004,3,2,left,ID015,right,away,-4,4,4382,True
18,AT004,4,2,left,ID015,left,towards,-4,4,3220,True
18,AT004,5,0,left,ID015,left,towards,-3,3,4768,False
18,AT004,6,2,right,ID015,right,towards,3,3,3967,False
18,AT004,7,0,left,ID015,right,away,-3,3,3215,False
18,AT004,8,2,right,ID015,left,away,3,3,4558,False
18,AT004,9,2,right,ID017,right,towards,5,5,3577,True
18,AT004,10,0,left,ID017,right,away,-3,3,3205,False
18,AT004,11,2,right,ID017,left,away,3,3,4161,False
18,AT004,12,0,right,ID015,left,away,3,3,3954,False
18,AT004,13,3,left,ID017,left,towards,-6,6,5226,True
18,AT004,14,3,left,ID017,right,away,-6,6,3536,True
18,AT004,15,0,right,ID017,right,towards,3,3,2153,False
18,AT004,16,0,right,ID017,left,away,3,3,2519,False
18,AT004,17,0,right,ID015,right,towards,3,3,2101,False
18,AT004,18,1,left,ID017,right,away,-4,4,2783,True
18,AT004,19,3,left,ID015,left,towards,-6,6,3646,True
18,AT004,20,1,left,ID017,left,towards,-4,4,3095,True
18,AT004,21,3,left,ID015,right,away,-6,6,3805,True
18,AT004,22,1,left,ID015,right,away,-3,3,3582,False
18,AT004,23,3,right,ID017,right,towards,6,6,2791,True
18,AT004,24,1,left,ID015,left,towards,-3,3,2128,False
18,AT004,25,1,right,ID017,left,away,3,3,2898,False
18,AT004,26,1,right,ID015,left,away,4,4,2334,True
18,AT004,27,1,right,ID017,right,towards,4,4,1831,True
18,AT004,28,1,right,ID015,right,towards,4,4,2263,True
18,AT004,29,3,right,ID015,left,away,6,6,6569,True
18,AT004,30,3,right,ID017,left,away,6,6,2448,True
18,AT004,31,3,right,ID015,right,towards,5,5,3293,True
19,AT004,0,0,left,ID015,left,towards,-11,11,14805,True
19,AT004,1,0,left,ID017,left,towards,-12,12,6391,True
19,AT004,2,2,left,ID015,left,towards,-14,14,8312,True
19,AT004,3,1,right,ID015,left,away,13,13,9919,True
19,AT004,4,2,left,ID017,right,away,-8,8,7119,True
19,AT004,5,0,right,ID017,left,away,10,10,6120,True
19,AT004,6,3,right,ID015,left,away,20,20,10791,True
19,AT004,7,1,left,ID015,left,towards,-13,13,6775,True
19,AT004,8,3,left,ID017,right,away,-9,9,10488,True
19,AT004,9,0,left,ID015,right,away,-13,13,6893,True
19,AT004,10,2,right,ID015,right,towards,13,13,4859,True
19,AT004,11,3,left,ID015,right,away,-21,21,9976,True
19,AT004,12,3,right,ID017,right,towards,16,16,4679,True
19,AT004,13,3,right,ID015,right,towards,19,19,6687,True
19,AT004,14,2,right,ID017,left,away,16,16,8439,True
19,AT004,15,2,left,ID015,right,away,-20,20,5184,True
19,AT004,16,1,right,ID017,right,towards,21,21,6184,True
19,AT004,17,3,right,ID017,left,away,19,19,6703,True
19,AT004,18,1,right,ID015,right,towards,25,25,5104,True
19,AT004,19,0,left,ID017,right,away,-20,20,5088,True
19,AT004,20,2,right,ID017,right,towards,18,18,5512,True
19,AT004,21,0,right,ID015,left,away,13,13,3928,True
19,AT004,22,1,left,ID017,right,away,-19,19,6280,True
19,AT004,23,0,right,ID017,right,towards,12,12,7208,True
19,AT004,24,1,left,ID017,left,towards,-16,16,5216,True
19,AT004,25,1,right,ID017,left,away,16,16,7136,True
19,AT004,26,2,right,ID015,left,away,17,17,13519,True
19,AT004,27,0,right,ID015,right,towards,13,13,7296,True
19,AT004,28,1,left,ID015,right,away,-11,11,6382,True
19,AT004,29,2,left,ID017,left,towards,-13,13,4895,True
19,AT004,30,3,left,ID017,left,towards,-27,27,7783,True
19,AT004,31,3,left,ID015,left,towards,-22,22,4928,True
20,AT004,0,0,left,ID015,left,towards,-4,4,114932,True
20,AT004,1,3,left,ID015,right,away,-9,9,21007,True
20,AT004,2,3,left,ID015,left,towards,-11,11,10204,True
20,AT004,3,0,left,ID017,left,towards,6,-6,8690,True
20,AT004,4,2,right,ID017,right,towards,8,8,7446,True
20,AT004,5,1,right,ID015,left,away,7,7,6510,True
20,AT004,6,2,left,ID015,right,away,-13,13,7293,True
20,AT004,7,0,left,ID017,right,away,8,-8,6698,True
20,AT004,8,3,right,ID017,left,away,14,14,8347,True
20,AT004,9,2,right,ID015,left,away,10,10,6377,True
20,AT004,10,1,left,ID015,right,away,-10,10,5735,True
20,AT004,11,1,right,ID017,right,towards,10,10,5108,True
20,AT004,12,3,left,ID017,left,towards,-16,16,7730,True
20,AT004,13,0,left,ID015,right,away,6,-6,4592,True
20,AT004,14,2,left,ID015,left,towards,-8,8,4634,True
20,AT004,15,1,right,ID017,left,away,11,11,6242,True
20,AT004,16,0,right,ID017,right,towards,-8,-8,7686,True
20,AT004,17,0,right,ID015,right,towards,9,9,9058,True
20,AT004,18,3,right,ID015,left,away,16,16,10579,True
20,AT004,19,0,right,ID017,left,away,8,8,7772,True
20,AT004,20,0,right,ID015,left,away,8,8,6500,True
20,AT004,21,2,right,ID015,right,towards,9,9,6746,True
20,AT004,22,2,left,ID017,right,away,-8,8,7593,True
20,AT004,23,2,right,ID017,left,away,11,11,10630,True
20,AT004,24,1,left,ID017,right,away,-11,11,5378,True
20,AT004,25,3,right,ID015,right,towards,13,13,12608,True
20,AT004,26,2,left,ID017,left,towards,-10,10,5511,True
20,AT004,27,3,left,ID017,right,away,-14,14,6971,True
20,AT004,28,1,right,ID015,right,towards,9,9,5042,True
20,AT004,29,1,left,ID015,left,towards,-10,10,6617,True
20,AT004,30,1,left,ID017,left,towards,12,-12,5696,True
20,AT004,31,3,right,ID017,right,towards,12,12,22534,True
21,AT004,0,1,left,ID017,left,towards,-17,17,110824,True
21,AT004,1,0,right,ID015,left,away,7,7,10223,True
21,AT004,2,2,right,ID017,left,away,8,8,9200,True
21,AT004,3,2,left,ID015,right,away,-10,10,7112,True
21,AT004,4,2,right,ID015,right,towards,10,10,5160,True
21,AT004,5,1,right,ID015,right,towards,6,6,5951,True
21,AT004,6,2,right,ID017,right,towards,10,10,5120,True
21,AT004,7,3,right,ID017,left,away,9,9,9591,True
21,AT004,8,3,right,ID015,right,towards,8,8,4215,True
21,AT004,9,2,left,ID015,left,towards,-8,8,4872,True
21,AT004,10,1,right,ID015,left,away,11,11,6751,True
21,AT004,11,3,right,ID015,left,away,9,9,5127,True
21,AT004,12,0,left,ID015,right,away,-5,5,6423,True
21,AT004,13,0,left,ID017,right,away,-6,6,3816,True
21,AT004,14,2,right,ID015,left,away,12,12,5087,True
21,AT004,15,1,right,ID017,right,towards,7,7,5031,True
21,AT004,16,3,left,ID017,left,towards,-8,8,4544,True
21,AT004,17,0,right,ID015,right,towards,5,5,3072,True
21,AT004,18,2,left,ID017,left,towards,-6,6,2960,True
21,AT004,19,1,left,ID015,right,away,-5,5,5872,True
21,AT004,20,3,left,ID015,left,towards,-5,5,5424,True
21,AT004,21,3,left,ID017,right,away,-5,5,3928,True
21,AT004,22,1,left,ID015,left,towards,-6,6,5000,True
21,AT004,23,0,right,ID017,left,away,4,4,8728,True
21,AT004,24,2,left,ID017,right,away,-10,10,5120,True
21,AT004,25,0,left,ID017,left,towards,-7,7,3592,True
21,AT004,26,1,left,ID017,right,away,-6,6,3064,True
21,AT004,27,1,right,ID017,left,away,6,6,3640,True
21,AT004,28,0,left,ID015,left,towards,-9,9,4072,True
21,AT004,29,3,left,ID015,right,away,-7,7,4152,True
21,AT004,30,3,right,ID017,right,towards,8,8,4720,True
21,AT004,31,0,right,ID017,right,towards,8,8,4544,True
22,AT004,0,2,right,ID017,left,away,5,5,172808,True
22,AT004,1,0,right,ID017,left,away,2,2,4716,False
22,AT004,2,3,right,ID017,left,away,2,2,4687,False
22,AT004,3,0,right,ID017,right,towards,1,1,18760,False
22,AT004,4,2,right,ID015,right,towards,1,1,1071,False
22,AT004,5,3,left,ID017,left,towards,-2,2,2951,False
22,AT004,6,1,right,ID015,right,towards,2,2,1600,False
22,AT004,7,2,left,ID017,right,away,-6,6,4287,True
22,AT004,8,2,right,ID015,left,away,4,4,1912,True
22,AT004,9,3,left,ID015,right,away,-4,4,2055,True
22,AT004,10,0,left,ID017,right,away,-3,3,2016,False
22,AT004,11,1,left,ID015,right,away,-3,3,2321,False
22,AT004,12,1,left,ID015,left,towards,-3,3,1447,False
22,AT004,13,3,right,ID015,right,towards,3,3,1207,False
22,AT004,14,2,right,ID017,right,towards,2,2,1348,False
22,AT004,15,2,left,ID015,left,towards,-2,2,1503,False
22,AT004,16,3,right,ID015,left,away,2,2,2047,False
22,AT004,17,0,left,ID015,right,away,-3,3,2536,False
22,AT004,18,1,left,ID017,right,away,-3,3,1463,False
22,AT004,19,1,left,ID017,left,towards,-2,2,1183,False
22,AT004,20,0,left,ID015,left,towards,-2,2,1007,False
22,AT004,21,2,left,ID015,right,away,-2,2,1263,False
22,AT004,22,1,right,ID017,right,towards,3,3,1167,False
22,AT004,23,2,left,ID017,left,towards,-3,3,1247,False
22,AT004,24,1,right,ID015,left,away,4,4,1407,True
22,AT004,25,0,left,ID017,left,towards,-5,5,1632,True
22,AT004,26,3,left,ID017,right,away,-6,6,2079,True
22,AT004,27,0,right,ID015,right,towards,5,5,1374,True
22,AT004,28,1,right,ID017,left,away,5,5,1295,True
22,AT004,29,3,left,ID015,left,towards,-5,5,1439,True
22,AT004,30,3,right,ID017,right,towards,4,4,1255,True
22,AT004,31,0,right,ID015,left,away,4,4,1319,True
23,AT004,0,1,right,ID015,right,towards,13,13,125661,True
23,AT004,1,0,right,ID017,left,away,12,12,9151,True
23,AT004,2,2,left,ID017,right,away,-12,12,4431,True
23,AT004,3,0,left,ID015,right,away,-30,30,3975,True
23,AT004,4,2,right,ID017,left,away,16,16,3583,True
23,AT004,5,0,right,ID017,right,towards,22,22,4055,True
23,AT004,6,0,right,ID015,left,away,26,26,4032,True
23,AT004,7,2,right,ID017,right,towards,26,26,4447,True
23,AT004,8,0,left,ID017,left,towards,-16,16,3848,True
23,AT004,9,3,left,ID017,left,towards,-15,15,5896,True
23,AT004,10,3,right,ID015,left,away,14,14,6584,True
23,AT004,11,3,left,ID017,right,away,-29,29,11319,True
23,AT004,12,1,left,ID015,right,away,-21,21,5704,True
23,AT004,13,3,right,ID017,right,towards,22,22,5256,True
23,AT004,14,1,right,ID017,right,towards,28,28,3176,True
23,AT004,15,1,right,ID017,left,away,31,31,4063,True
23,AT004,16,0,left,ID015,left,towards,-27,27,4711,True
23,AT004,17,1,right,ID015,left,away,25,25,4343,True
23,AT004,18,1,left,ID017,left,towards,-25,25,4423,True
23,AT004,19,0,left,ID017,right,away,-27,27,3423,True
23,AT004,20,2,left,ID017,left,towards,-33,33,6160,True
23,AT004,21,1,left,ID015,left,towards,-49,49,5456,False
23,AT004,22,3,right,ID015,right,towards,28,28,3240,True
23,AT004,23,2,left,ID015,right,away,-35,35,3480,True
23,AT004,24,2,left,ID015,left,towards,-32,32,4127,True
23,AT004,25,0,right,ID015,right,towards,19,19,2535,True
23,AT004,26,3,left,ID015,right,away,0,0,207,False
23,AT004,27,3,left,ID015,left,towards,-33,33,2975,True
23,AT004,28,1,left,ID017,right,away,-13,13,2647,True
23,AT004,29,2,right,ID015,left,away,28,28,2935,True
23,AT004,30,2,right,ID015,right,towards,15,15,2967,True
23,AT004,31,3,right,ID017,left,away,28,28,3415,True
24,AT004,0,0,right,ID015,right,towards,0,0,189982,False
24,AT004,1,3,left,ID015,right,away,0,0,5677,False
24,AT004,2,0,left,ID015,right,away,0,0,1743,False
24,AT004,3,2,right,ID015,right,towards,0,0,599,False
24,AT004,4,1,left,ID015,right,away,0,0,543,False
24,AT004,5,2,left,ID017,right,away,0,0,375,False
24,AT004,6,3,left,ID017,left,towards,0,0,639,False
24,AT004,7,2,right,ID015,left,away,0,0,287,False
24,AT004,8,0,left,ID017,right,away,0,0,192,False
24,AT004,9,1,left,ID017,left,towards,0,0,175,False
24,AT004,10,0,left,ID017,left,towards,0,0,176,False
24,AT004,11,0,right,ID015,left,away,0,0,167,False
24,AT004,12,1,left,ID015,left,towards,0,0,183,False
24,AT004,13,3,right,ID017,right,towards,0,0,223,False
24,AT004,14,3,right,ID015,right,towards,89,89,10751,False
24,AT004,15,1,right,ID017,right,towards,-47,-47,4278,False
24,AT004,16,0,right,ID017,left,away,56,56,2864,False
24,AT004,17,2,left,ID015,right,away,1,-1,951,False
24,AT004,18,2,right,ID017,left,away,0,0,623,False
24,AT004,19,1,right,ID017,left,away,0,0,944,False
24,AT004,20,1,left,ID017,right,away,68,-68,12655,False
24,AT004,21,2,left,ID015,left,towards,93,-93,7799,False
24,AT004,22,0,right,ID017,right,towards,-69,-69,3633,False
24,AT004,23,3,left,ID017,right,away,29,-29,1959,True
24,AT004,24,3,right,ID017,left,away,-27,-27,1975,True
24,AT004,25,1,right,ID015,left,away,51,51,2543,False
24,AT004,26,3,right,ID015,left,away,-35,-35,2279,True
24,AT004,27,2,right,ID017,right,towards,58,58,2791,False
24,AT004,28,1,right,ID015,right,towards,-43,-43,2382,False
24,AT004,29,3,left,ID015,left,towards,43,-43,2352,False
24,AT004,30,2,left,ID017,left,towards,-51,51,2639,False
24,AT004,31,0,left,ID015,left,towards,59,-59,2831,False
24,AT004,32,0,left,ID015,left,towards,59,-59,6072,False
25,AT004,0,1,left,ID017,right,away,-13,13,45262,True
25,AT004,1,0,left,ID015,right,away,-12,12,8012,True
25,AT004,2,2,left,ID015,left,towards,-9,9,5251,True
25,AT004,3,2,left,ID017,right,away,-7,7,4788,True
25,AT004,4,3,right,ID017,right,towards,12,12,7439,True
25,AT004,5,1,left,ID015,left,towards,-10,10,4420,True
25,AT004,6,3,right,ID015,left,away,11,11,5978,True
25,AT004,7,2,right,ID017,right,towards,12,12,3789,True
25,AT004,8,3,left,ID017,right,away,-10,10,2933,True
25,AT004,9,2,right,ID017,left,away,9,9,3274,True
25,AT004,10,0,left,ID017,right,away,-8,8,2582,True
25,AT004,11,1,right,ID015,right,towards,12,12,3146,True
25,AT004,12,0,right,ID015,left,away,12,12,3502,True
25,AT004,13,3,left,ID017,left,towards,-9,9,3624,True
25,AT004,14,1,left,ID017,left,towards,-12,12,4058,True
25,AT004,15,1,right,ID015,left,away,10,10,3870,True
25,AT004,16,1,right,ID017,left,away,12,12,3550,True
25,AT004,17,0,left,ID015,left,towards,-8,8,3078,True
25,AT004,18,3,right,ID015,right,towards,12,12,17618,True
25,AT004,19,1,left,ID015,right,away,-7,7,3477,True
25,AT004,20,0,left,ID017,left,towards,-8,8,2447,True
25,AT004,21,0,right,ID015,right,towards,13,13,2739,True
25,AT004,22,3,right,ID017,left,away,11,11,2964,True
25,AT004,23,1,right,ID017,right,towards,8,8,7691,True
25,AT004,24,3,left,ID015,right,away,-13,13,2714,True
25,AT004,25,0,right,ID017,right,towards,10,10,2455,True
25,AT004,26,2,left,ID015,right,away,-9,9,2420,True
25,AT004,27,2,right,ID015,right,towards,11,11,3124,True
25,AT004,28,3,left,ID015,left,towards,-11,11,2693,True
25,AT004,29,2,left,ID017,left,towards,-6,6,2616,True
25,AT004,30,2,right,ID015,left,away,10,10,2334,True
25,AT004,31,0,right,ID017,left,away,13,13,4339,True
26,AT004,0,3,right,ID015,right,towards,12,12,119631,True
26,AT004,1,1,left,ID015,right,away,-10,10,21742,True
26,AT004,2,3,right,ID017,right,towards,10,10,23417,True
26,AT004,3,0,right,ID015,left,away,12,12,10496,True
26,AT004,4,2,left,ID017,right,away,-9,9,18756,True
26,AT004,5,3,left,ID015,left,towards,-13,13,16390,True
26,AT004,6,3,left,ID015,right,away,-13,13,10994,True
26,AT004,7,2,left,ID015,left,towards,-14,14,12188,True
26,AT004,8,0,left,ID017,right,away,-14,14,13442,True
26,AT004,9,2,left,ID017,left,towards,-14,14,13488,True
26,AT004,10,3,right,ID015,left,away,7,7,14000,True
26,AT004,11,3,right,ID017,left,away,9,9,5724,True
26,AT004,12,0,right,ID017,left,away,14,14,11998,True
26,AT004,13,1,left,ID017,left,towards,-11,11,6731,True
26,AT004,14,0,left,ID015,left,towards,-10,10,10256,True
26,AT004,15,2,left,ID015,right,away,-12,12,12826,True
26,AT004,16,1,right,ID015,left,away,8,8,7211,True
26,AT004,17,0,left,ID017,left,towards,-10,10,9374,True
26,AT004,18,1,right,ID015,right,towards,7,7,12940,True
26,AT004,19,2,right,ID015,left,away,8,8,6785,True
26,AT004,20,0,right,ID017,right,towards,8,8,11948,True
26,AT004,21,0,right,ID015,right,towards,7,7,3488,True
26,AT004,22,3,left,ID017,right,away,-8,8,5621,True
26,AT004,23,2,right,ID017,right,towards,7,7,3160,True
26,AT004,24,1,left,ID017,right,away,-8,8,2732,True
26,AT004,25,1,right,ID017,right,towards,10,10,3958,True
26,AT004,26,1,left,ID015,left,towards,-9,9,3310,True
26,AT004,27,1,right,ID017,left,away,9,9,4298,True
26,AT004,28,3,left,ID017,left,towards,-10,10,7200,True
26,AT004,29,2,right,ID017,left,away,8,8,3101,True
26,AT004,30,0,left,ID015,right,away,-9,9,2343,True
26,AT004,31,2,right,ID015,right,towards,9,9,1944,True
26,AT004,32,2,right,ID015,right,towards,9,9,3949,True
27,AT004,0,1,left,ID017,left,towards,-4,4,120769,True
27,AT004,1,0,left,ID017,left,towards,-5,5,6672,True
27,AT004,2,0,right,ID017,right,towards,6,6,5271,True
27,AT004,3,3,left,ID017,left,towards,-6,6,5345,True
27,AT004,4,1,right,ID017,right,towards,6,6,4436,True
27,AT004,5,2,left,ID015,right,away,-7,7,5500,True
27,AT004,6,3,left,ID015,right,away,-8,8,6026,True
27,AT004,7,0,right,ID015,left,away,8,8,4916,True
